21,1.65,1,0.25,0,5,0
150,2,1,0.25,0,4,0
128,2.73,2,0.5,0,4,0
53,1.33,1,0.25,0,4,0
33,1.71,1,0.25,0,4,0
21,2.88,1,0.5,0,4,0
30,4.71,2,0.5,0,4,0
1,1.92,1,0.25,0,4,0
95,1.54,1,0.25,0,4,0
76,1.27,1,0.25,0,4,0
83,1.49,1,0.25,0,4,0
3,1.34,1,0.25,0,4,0
100,1.68,1,0.25,0,4,0
24,2.2,1,0.25,0,4,0
63,2.41,1,0.25,0,4,0
38,1.56,1,0.25,0,4,0
70,1.92,1,0.25,0,4,0
176,4.68,2,0.5,0,2,0
246,9.34,4,1,0,2,0
16,10.86,4,1,0,2,0
254,13.69,6,1,0,2,0
239,10.61,4,1,0,2,0
234,8.56,5,1,0,2,0
109,9.6,3,1,0,2,0
40,6.05,3,1,0,2,0
34,4.41,2,0.5,0,2,0
236,11.12,6,1,0,2,0
204,1.89,1,0.25,0,2,0
4,12.2,3,1,0,2,0
101,8.1,4,1,0,2,0
164,7.54,3,1,0,2,0
194,9.38,4,1,0,2,0
41,11.11,3,1,0,2,0
139,7.25,4,1,0,2,0
149,5.6,2,0.5,0,2,0
79,8.85,3,1,0,2,0
91,7.32,4,1,0,2,0
59,9.3,5,1,0,2,0
219,8.16,4,1,0,2,0
9,7.24,3,1,0,2,0
256,8.54,4,1,0,2,0
169,11.37,5,1,0,2,0
95,11.22,5,1,0,2,0
119,5.97,3,0.5,0,2,0
62,3.39,2,0.5,0,2,0
146,5.08,2,0.5,0,2,0
168,1.38,1,0.25,0,2,0
171,8.17,4,1,0,2,0
166,9.29,2,1,0,2,0
29,6.99,4,1,0,2,0
61,5.78,3,0.5,0,2,0
49,10.95,5,1,0,2,0
26,6.45,3,1,0,2,0
217,8.23,4,1,0,2,0
199,10.29,4,1,0,2,0
76,7.62,4,1,0,2,0
174,11.77,6,1,0,2,0
66,7.37,3,1,0,2,0
191,8.61,4,1,0,2,0
71,5.75,2,0.5,0,2,0
181,5.34,2,0.5,0,2,0
216,5.68,2,0.5,0,2,0
156,8.89,3,1,0,2,0
31,18.42,4,1,0,2,0
94,7.02,5,1,0,2,0
51,5.78,3,0.5,0,2,0
162,7.23,4,1,0,2,0
44,6.29,4,1,0,2,0
99,7.72,4,1,0,2,0
121,9.29,4,1,0,2,0
179,5.49,2,0.5,0,2,0
1,10.26,4,1,0,2,0
17,5.06,2,0.5,0,2,0
14,8.36,3,1,0,2,0
124,8.69,5,1,0,2,0
105,2.43,1,0.25,0,2,0
125,9.46,4,1,0,2,0
244,9.5,3,1,0,2,0
89,10.4,5,1,0,2,0
201,5.02,2,0.5,0,2,0
210,6.43,3,1,0,2,0
77,2.65,1,0.5,0,2,0
46,5.87,2,0.5,0,2,0
96,4.86,3,0.5,0,2,0
209,8.94,3,1,0,2,0
154,5.13,3,0.5,0,2,0
226,1.82,1,0.25,0,2,0
136,4.92,1,0.5,0,2,0
111,3.25,2,0.5,0,2,0
116,6.33,3,1,0,2,0
141,4.48,2,0.5,0,2,0
175,4.28,3,0.5,0,2,0
114,7.21,3,1,0,2,0
106,2.34,1,0.25,0,2,0
195,5.33,3,0.5,0,2,0
39,8.78,3,1,0,2,0
74,10.39,5,1,0,2,0
131,4.92,3,0.5,0,2,0
249,7.56,3,1,0,2,0
180,6.11,2,1,0,2,0
11,7.27,3,1,0,2,0
242,7.38,2,1,0,2,0
92,1.87,1,0.25,0,2,0
104,4.13,2,0.5,0,2,0
52,2.21,1,0.25,0,2,0
184,7.29,3,1,0,2,0
144,5.85,2,0.5,0,2,0
224,8.23,4,1,0,2,0
229,5.08,2,0.5,0,2,0
18,5.05,2,0.5,0,2,0
134,6.93,2,1,0,2,0
54,8.03,3,1,0,2,0
90,3.14,1,0.5,0,2,0
245,2.54,1,0.5,0,2,0
47,3.4,1,0.5,0,2,0
171,5.76,3,0.5,0,37,0
244,6.15,3,1,0,37,0
184,5.26,3,0.5,0,37,0
234,4.03,1,0.5,0,37,0
214,2.57,1,0.5,0,37,0
200,1.41,1,0.25,0,37,0
221,6.3,3,1,0,37,0
181,3.13,1,0.5,0,37,0
194,3.98,2,0.5,0,37,0
252,9,3,1,0,15,0
39,12.57,5,1,0,15,0
49,7.58,3,1,0,15,0
250,3.05,1,0.5,0,15,0
205,8.38,3,1,0,15,0
119,11.12,4,1,0,15,0
38,10.43,3,1,0,15,0
228,5.92,3,0.5,0,15,0
75,7.62,3,1,0,15,0
160,9.6,4,1,0,15,0
114,3.97,2,0.5,0,15,0
149,6.24,3,1,0,15,0
108,6.04,1,1,0,15,0
30,5.79,1,0.5,0,15,0
230,7.94,4,1,0,15,0
154,14.37,7,1,0,15,0
5,3.85,2,0.5,0,15,0
60,4.2,2,0.5,0,15,0
227,8.19,4,1,0,15,0
165,4.45,2,0.5,0,15,0
94,8.76,5,1,0,15,0
45,6.97,3,1,0,15,0
239,11.06,6,1,0,15,0
234,6.61,4,1,0,15,0
225,4.93,2,0.5,0,15,0
184,16.94,6,1,0,15,0
238,4.24,2,0.5,0,15,0
105,6.63,3,1,0,15,0
124,11.87,4,1,0,15,0
219,5.88,2,0.5,0,15,0
260,9.27,4,1,0,15,0
9,9.12,4,1,0,15,0
64,5.01,2,0.5,0,15,0
14,5.43,3,0.5,0,15,0
69,11.57,6,1,0,15,0
218,2.05,1,0.25,0,15,0
29,9,4,1,0,15,0
70,7.13,1,1,0,15,0
106,5.75,3,0.5,0,15,0
229,9.43,4,1,0,15,0
99,11.8,6,1,0,15,0
204,9.31,4,1,0,15,0
169,7.75,4,1,0,15,0
24,6.67,3,1,0,15,0
199,8.25,3,1,0,15,0
22,8.26,3,1,0,15,0
74,8.12,4,1,0,15,0
203,5.45,1,0.5,0,15,0
115,4.58,2,0.5,0,15,0
235,4.51,2,0.5,0,15,0
150,10.47,4,1,0,15,0
10,5.39,1,0.5,0,15,0
59,8.07,4,1,0,15,0
23,3.15,2,0.5,0,15,0
164,11.69,4,1,0,15,0
63,9.97,3,1,0,15,0
107,6.69,3,1,0,15,0
210,4.61,2,0.5,0,15,0
153,3.94,2,0.5,0,15,0
4,9.03,5,1,0,15,0
209,9.96,4,1,0,15,0
168,2.69,1,0.5,0,15,0
3,8.19,4,1,0,15,0
140,5.96,1,0.5,0,15,0
125,4.06,1,0.5,0,15,0
6,3.38,1,0.5,0,15,0
34,13.47,4,1,0,15,0
215,9.82,4,1,0,15,0
112,6.69,2,1,0,15,0
244,6.02,2,1,0,15,0
159,9.65,3,1,0,15,0
170,2.06,1,0.25,0,15,0
155,2.18,1,0.25,0,15,0
214,7.64,3,1,0,15,0
254,2.7,1,0.5,0,15,0
97,3.94,2,0.5,0,15,0
44,1.39,1,0.25,0,15,0
89,3.13,2,0.5,0,15,0
13,6.3,2,1,0,15,0
139,5.86,2,0.5,0,15,0
240,4.29,2,0.5,0,15,0
179,7.61,4,1,0,15,0
255,6.83,2,1,0,15,0
163,1.78,1,0.25,0,15,0
174,3.97,1,0.5,0,15,0
176,6.82,3,1,0,15,0
248,2.15,1,0.25,0,15,0
173,7.33,1,1,0,15,0
134,7.69,3,1,0,15,0
98,3.01,1,0.5,0,15,0
208,4.1,1,0.5,0,15,0
185,6.78,2,1,0,15,0
48,5.68,1,0.5,0,15,0
104,5.93,2,0.5,0,15,0
52,6.66,2,1,0,15,0
249,8.73,3,1,0,15,0
167,1.48,1,0.25,0,15,0
55,2.06,1,0.25,0,15,0
120,3.7,2,0.5,0,15,0
253,5.13,1,0.5,0,15,0
72,4.92,1,0.5,0,15,0
25,2.55,1,0.5,0,15,0
200,4.73,3,0.5,0,15,0
135,3.94,1,0.5,0,15,0
178,1.51,1,0.25,0,15,0
243,1.95,1,0.25,0,15,0
224,1.99,1,0.25,0,15,0
220,7.02,1,1,0,15,0
175,6.18,1,1,0,15,0
123,3.12,1,0.5,0,15,0
54,4.19,2,0.5,0,15,0
40,4.65,1,0.5,0,15,0
136,4.79,1,0.5,0,30,0
27,2.79,1,0.5,0,30,0
24,5.25,1,0.5,0,30,0
40,1.87,1,0.25,0,30,0
25,4.73,2,0.5,0,30,0
20,2.32,1,0.25,0,30,0
127,4.54,1,0.5,0,30,0
49,3.76,1,0.5,0,30,0
100,2.37,1,0.25,0,30,0
140,3.56,1,0.5,0,30,0
33,2.11,1,0.25,0,30,0
64,8.16,5,1,0,23,0
139,7.76,5,1,0,23,0
9,9.54,5,1,0,23,0
224,10.25,6,1,0,23,0
219,5.67,2,0.5,0,23,0
114,9.18,5,1,0,23,0
194,8.51,3,1,0,23,0
159,11.49,6,1,0,23,0
204,11.45,5,1,0,23,0
129,8.99,5,1,0,23,0
209,8.24,5,1,0,23,0
249,7.12,3,1,0,23,0
251,5.88,3,0.5,0,23,0
149,11.71,7,1,0,23,0
86,7.61,4,1,0,23,0
104,4.91,3,0.5,0,23,0
54,4.45,3,0.5,0,23,0
84,6.73,3,1,0,23,0
29,6.96,3,1,0,23,0
39,7.69,4,1,0,23,0
144,7.36,3,1,0,26,0
164,10.39,5,1,0,26,0
207,6.7,3,1,0,26,0
123,5.61,2,0.5,0,26,0
59,10.01,5,1,0,26,0
147,7.15,3,1,0,26,0
244,8.52,4,1,0,26,0
62,3.21,1,0.5,0,26,0
32,5.37,2,0.5,0,26,0
208,6.71,2,1,0,26,0
56,3.87,1,0.5,0,26,0
83,7.5,3,1,0,26,0
69,8.86,4,1,0,26,0
206,4.74,2,0.5,0,26,0
239,9.34,3,1,0,26,0
134,9.16,3,1,0,26,0
243,8.56,4,1,0,26,0
24,5.87,3,0.5,0,26,0
113,6.05,2,1,0,26,0
14,9.17,4,1,0,26,0
141,1.17,1,0.25,0,26,0
92,5.59,2,0.5,0,26,0
230,8.08,3,1,0,26,0
38,6.32,3,1,0,26,0
222,10.11,4,1,0,26,0
133,5.5,3,0.5,0,26,0
232,4.48,2,0.5,0,26,0
87,1.84,1,0.25,0,26,0
118,2.75,1,0.5,0,26,0
33,9.11,4,1,0,26,0
234,7.23,3,1,0,26,0
82,7.25,3,1,0,26,0
103,6.54,3,1,0,26,0
93,9.16,4,1,0,26,0
252,4.27,1,0.5,0,26,0
139,4.36,1,0.5,0,26,0
158,4.54,2,0.5,0,26,0
197,5.25,2,0.5,0,26,0
157,10.15,3,1,0,26,0
187,6.91,3,1,0,26,0
227,5.09,1,0.5,0,26,0
109,7.03,4,1,0,26,0
88,7.42,3,1,0,26,0
199,5.71,2,0.5,0,26,0
86,7.19,4,1,0,26,0
98,6.64,3,1,0,26,0
213,2,1,0.25,0,26,0
99,11.21,4,1,0,26,0
63,3.76,2,0.5,0,26,0
42,8.79,3,1,0,26,0
242,2.22,1,0.25,0,26,0
132,2.76,1,0.5,0,26,0
47,1.75,2,0.5,0,26,0
122,9.3,4,1,0,26,0
151,4.44,2,0.5,0,26,0
212,4.93,2,0.5,0,26,0
241,10.57,5,1,0,26,0
54,1.61,1,0.25,0,26,0
237,2.25,1,0.25,0,26,0
58,7.93,3,1,0,26,0
154,10.3,5,1,0,26,0
142,8.75,5,1,0,26,0
44,6.52,3,1,0,26,0
192,8.7,4,1,0,26,0
153,7.04,3,1,0,26,0
34,9.97,4,1,0,26,0
12,3.37,2,0.5,0,26,0
74,10.13,5,1,0,26,0
250,1.92,1,0.25,0,26,0
143,5.6,3,0.5,0,26,0
97,7.75,3,1,0,26,0
73,9.12,4,1,0,26,0
13,7.98,4,1,0,26,0
104,2.91,1,0.5,0,26,0
124,4.43,1,0.5,0,26,0
28,6.5,3,1,0,26,0
89,10.5,4,1,0,26,0
214,5.08,2,0.5,0,26,0
138,6.38,1,1,0,26,0
27,1.29,1,0.25,0,26,0
68,3.56,1,0.5,0,26,0
107,6.27,1,1,0,26,0
10,3.19,1,0.5,0,26,0
165,2.15,1,0.25,0,26,0
198,6.46,2,1,0,26,0
120,1.83,1,0.25,0,26,0
162,6.87,3,1,0,26,0
228,2.19,1,0.25,0,26,0
45,2.51,1,0.5,0,26,0
72,1.15,1,0.25,0,26,0
223,4.07,2,0.5,0,26,0
115,4.51,2,0.5,0,26,0
256,1.38,1,0.25,0,26,0
108,4.63,2,0.5,0,26,0
190,1.79,1,0.25,0,26,0
258,1.43,1,0.25,0,26,0
137,1.53,1,0.25,0,26,0
152,6.71,3,1,0,26,0
248,2.55,1,0.5,0,26,0
247,2.09,1,0.25,0,26,0
37,1.95,1,0.25,0,26,0
243,6.06,2,1,0,11,0
9,6.82,4,1,0,11,0
43,6.21,2,1,0,11,0
109,9.87,4,1,0,11,0
149,9.78,4,1,0,11,0
97,21.26,4,1,0,11,0
124,5.65,3,0.5,0,11,0
59,12.26,3,1,0,11,0
182,9.2,3,1,0,11,0
254,9.5,4,1,0,11,0
24,3.91,2,0.5,0,11,0
57,8.29,4,1,0,11,0
110,7.38,3,1,0,11,0
114,5.29,3,0.5,0,11,0
12,9.01,4,1,0,11,0
119,13.32,6,1,0,11,0
238,8.99,3,1,0,11,0
190,7.28,2,1,0,11,0
208,4.27,1,0.5,0,11,0
204,4.75,2,0.5,0,11,0
32,5.66,1,0.5,0,11,0
192,13.8,5,1,0,11,0
212,7.47,4,1,0,11,0
147,8.87,5,1,0,11,0
162,8.46,4,1,0,11,0
203,9.85,4,1,0,11,0
247,3.94,2,0.5,0,11,0
134,10.11,4,1,0,11,0
189,9.38,3,1,0,11,0
117,6.28,3,1,0,11,0
74,11.19,5,1,0,11,0
98,4.59,1,0.5,0,11,0
28,4.43,2,0.5,0,11,0
58,9.3,4,1,0,11,0
234,1.36,1,0.25,0,11,0
79,8.22,3,1,0,11,0
138,6.57,3,1,0,11,0
84,9.92,6,1,0,11,0
144,8.86,4,1,0,11,0
152,10.02,3,1,0,11,0
258,8.85,3,1,0,11,0
209,12.28,5,1,0,11,0
139,6.39,3,1,0,11,0
67,10.29,4,1,0,11,0
37,10.74,4,1,0,11,0
142,10.77,4,1,0,11,0
227,4.63,1,0.5,0,11,0
60,8.02,2,1,0,11,0
217,6.54,3,1,0,11,0
42,3.5,2,0.5,0,11,0
54,8.34,3,1,0,11,0
169,11.54,4,1,0,11,0
133,6.05,3,1,0,11,0
107,5.19,2,0.5,0,11,0
49,7.65,3,1,0,11,0
69,8.97,3,1,0,11,0
220,2.33,1,0.25,0,11,0
188,7.53,3,1,0,11,0
193,10.56,5,1,0,11,0
99,11.19,4,1,0,11,0
13,7.36,3,1,0,11,0
8,3.77,2,0.5,0,11,0
257,6.22,3,1,0,11,0
137,8.77,3,1,0,11,0
89,11.16,4,1,0,11,0
72,6.12,3,1,0,11,0
94,7.92,3,1,0,11,0
52,4.52,1,0.5,0,11,0
167,4.07,2,0.5,0,11,0
34,8.67,4,1,0,11,0
202,8.78,3,1,0,11,0
219,1.42,1,0.25,0,11,0
211,5.58,2,0.5,0,11,0
27,3.01,2,0.5,0,11,0
194,8.25,3,1,0,11,0
31,3.78,2,0.5,0,11,0
20,1.88,1,0.25,0,11,0
187,5.56,2,0.5,0,11,0
26,9.18,5,1,0,11,0
112,5.93,3,0.5,0,11,0
48,1.77,1,0.25,0,11,0
88,7.13,3,1,0,11,0
222,6.14,3,1,0,11,0
178,2.92,1,0.5,0,11,0
83,4.37,2,0.5,0,11,0
75,3.05,1,0.5,0,11,0
17,0.43,1,0.25,0,11,0
47,5.85,3,0.5,0,11,0
174,11.21,4,1,0,11,0
237,10.74,4,1,0,11,0
183,4.04,1,0.5,0,11,0
82,2.77,2,0.5,0,11,0
229,7.74,2,1,0,11,0
19,1.72,1,0.25,0,11,0
197,10.94,3,1,0,11,0
148,4.65,2,0.5,0,11,0
4,12.57,4,1,0,11,0
29,5.42,2,0.5,0,11,0
62,5.66,3,0.5,0,11,0
171,7.82,2,1,0,11,0
173,7.36,3,1,0,11,0
170,2.35,1,0.25,0,11,0
172,7.26,3,1,0,11,0
255,2.49,1,0.25,0,11,0
242,4.64,2,0.5,0,11,0
92,2.53,1,0.5,0,11,0
22,7.36,2,1,0,11,0
1,2.64,1,0.5,0,11,0
53,3.8,2,0.5,0,11,0
7,10.39,2,1,0,11,0
73,5.34,2,0.5,0,11,0
70,4.2,1,0.5,0,11,0
113,3.91,2,0.5,0,11,0
33,8.03,4,1,0,11,0
91,2.67,1,0.5,0,11,0
44,3.68,2,0.5,0,11,0
78,3.56,1,0.5,0,11,0
250,1.43,1,0.25,0,11,0
3,10.47,3,1,0,11,0
87,4.12,2,0.5,0,11,0
123,6.97,3,1,0,11,0
30,1.7,1,0.25,0,11,0
150,2.1,1,0.25,0,11,0
232,9.55,3,1,0,11,0
225,1.53,1,0.25,0,11,0
68,2.49,1,0.25,0,11,0
213,3.04,1,0.5,0,11,0
177,10.63,3,1,0,11,0
11,1.62,1,0.25,0,11,0
143,4.47,2,0.5,0,11,0
14,5.56,2,0.5,0,11,0
218,5.04,2,0.5,0,11,0
102,1.82,1,0.25,0,11,0
108,7.05,3,1,0,11,0
200,3.18,1,0.5,0,11,0
184,7.22,3,1,0,11,0
