7,2,1,247,2,1,0.437381650952252,1.9,17,46,0.266980929993172,0.221822186613683,65,199,48
7,2,1,277,3,1,0.744448345350084,0.638820836902596,28,47,0.187571938672351,0.188169260972536,66,231,45
3,1,0,86,2,0,0.916666666666667,0.53782965,7,9,0.13005545212486,0.23750127569352,66,50,36
3,1,0,140,2,0,0.85,0.413812113,2,15,0.158731608751669,0.199474106301169,67,109,31
7,2,1,253,2,1,0.913904433071656,1.95,17,44,0.24789917000893,0.169171046340017,67,206,46
3,1,0,86,2,0,0,0.113100656,7,7,0.192955416242536,0.256921140003703,68,48,38
7,2,1,26,1,3,0,0,19,54,0.32108558149106,0.372872218773036,68,14,12
7,2,1,26,3,3,0,0,32,51,0.18018922424027,0.226856832090844,69,15,11
3,1,0,140,2,0,0.416666666666667,0.432983478,2,12,0.459966357996385,0.191912563500067,69,95,45
3,1,0,104,2,0,0.3,0.162208711,4,17,0.272197212112635,0.250337247934353,70,70,34
7,2,1,50,1,3,0,0,19,55,0.175646940803427,0.200147401374986,70,40,10
3,1,0,144,2,0,0,0.10367674,6,7,0.169893264793902,0.319153274587403,71,113,31
7,2,1,47,1,3,0,0,19,44,0.438073465603748,0.517784155372628,71,37,9
7,2,1,285,2,1,0.530602721346207,1.15,17,42,0.391609626911146,0.352492250044836,72,243,42
4,1,0,311,2,0,0.416666666666667,0.403489224,3,11,0.143650683303458,0.161554809562882,72,275,36
7,2,1,285,3,1,0.530602721346207,1.15,17,76,0.391609626911146,0.352492250044836,72,243,42
4,1,0,127,3,0,1.25,7.316666667,6,15,0.219078372692938,0.201756592624596,73,89,38
7,2,1,117,3,2,0.582603274109849,1.81842790928204,18,46,0.0628941667168348,0.395243790469079,73,69,48
4,1,0,268,2,0,1,0.54892478,2,2,0.371898705032083,0.261855064295585,74,230,38
7,2,1,240,3,1,0.629508833057394,4.8430232135579,25,44,0.185975619736637,0.231812113665143,74,200,40
4,1,0,64,3,0,0.166666666666667,0,7,9,0.12812347374551,0.190454089374555,75,32,32
7,2,1,144,3,2,0.829644294092909,1.8183708707802,22,46,0.279563555898963,0.232354479397934,75,96,49
8,2,1,299,2,1,0.755774002620734,0.810440142942275,17,42,0.344536959558697,0.164996633720197,76,250,49
4,1,0,93,2,0,0.666666666666667,8.55,5,6,0.279355877197519,0.298614436094372,76,60,33
8,2,1,299,3,1,0.755774002620734,0.810440142942275,17,76,0.344536959558697,0.164996633720197,76,250,49
8,2,1,41,1,3,0,0,19,51,0.308456060262242,0.171874648753968,77,30,11
4,1,0,119,3,0,0.133333333333333,0,5,6,0.32430340008677,0.161081976334349,77,82,37
8,2,1,173,3,2,0.712150408217256,0.540038430597633,22,47,0.301035046398266,0.189813889964992,78,122,51
4,1,0,108,2,0,0.55,4.133333333,6,18,0.1910764815154,0.302615191281166,78,70,38
4,1,0,155,2,0,1.3,0.754195325,2,15,0.148878501438052,0.0751606057450406,79,117,38
8,2,1,316,2,1,0.853582236509308,2.85,17,46,0.274257332306942,0.134395298541873,79,273,43
4,1,0,133,3,0,3.85,0.783333333,1,11,0.180690425523981,0.297897462001087,80,99,34
8,2,1,39,1,3,0,0,19,51,0.38205272704239,0.297662326005337,81,28,11
4,1,0,107,3,0,3.25,8.916666667,5,6,0.252761149634329,0.382785565527247,81,70,37
8,2,1,36,1,3,0,0,19,51,0.314363787944296,0.383558988866762,82,25,10
4,1,0,104,3,0,1.28333333333333,1.5,6,18,0.0779706629982251,0.318752310025194,82,68,36
4,1,0,171,3,0,4.16666666666667,0.233333333,9,2,0.277211210375875,0.0963499536593561,83,135,36
8,2,1,84,1,3,0,0,19,47,0.208476889794932,0.307312793998924,83,75,9
4,1,0,119,3,0,3.05,5.666666667,6,15,0.336448469657209,0.218813006517473,84,81,38
8,2,1,120,3,2,0.727878894357178,1.06968015723396,18,42,0.212373969660423,0.194725669487645,84,79,41
8,2,1,120,3,2,0.727878894357178,1.06968015723396,18,76,0.212373969660423,0.194725669487645,84,79,41
8,2,1,105,1,3,0,0,19,47,0.238304811351485,0.121340355824799,85,95,10
4,1,0,141,2,0,3.23333333333333,0.957057257,4,6,0.352391461558485,0.350404036902595,85,106,35
4,1,0,203,3,0,1.98333333333333,3.566666667,8,11,0.265761722770036,0.201004944171159,86,171,32
8,2,1,153,2,2,0.45643124119533,1.46015703969169,34,47,0.194211271360826,0.175441384009135,86,106,47
4,1,0,293,3,0,0.666666666666667,0.366666667,9,2,0.417401769932964,0.12208980592141,87,260,33
8,2,1,165,3,2,0.874986717218197,1.26600836287253,22,42,0.49314988721045,0.134441748798087,87,115,50
8,2,1,165,3,2,0.874986717218197,1.26600836287253,22,76,0.49314988721045,0.134441748798087,87,115,50
9,2,1,69,2,3,0,0,27,51,0.162196546090792,0.282801457023685,88,60,9
4,1,0,108,3,0,3.25,1.833333333,7,18,0.124008231135661,0.245972152172252,88,79,29
4,1,0,20,2,0,0.416666666666667,0.954559867,6,15,0.248764901636892,0.167910858130382,89,10,10
9,2,1,53,2,3,0,0,27,53,0.222394578063261,0.394374817049427,89,42,10
9,2,1,243,3,1,0.610018366518775,1.14642214588821,28,47,0.397211805047597,0.36294890824986,90,206,37
4,1,0,133,2,0,5.16666666666667,0.816666667,4,6,0.197845624229996,0.379604544474057,90,98,35
9,2,1,116,2,3,0,0,27,51,0.295961113018264,0.257626676729597,91,107,9
4,1,0,121,2,0,0.833333333333333,0.232220784,6,15,0.180903352684311,0.317076599731677,91,90,31
4,1,0,107,3,0,1.75,0.15,2,11,0.296101537930101,0.19883506144022,92,72,35
9,2,1,351,2,1,0.394911332574949,1.683333333,17,46,0.407911341050018,0.360486668524597,92,315,36
9,2,1,275,2,1,0.298490374215135,3.466666667,17,44,0.224359245886917,0.276822692882508,93,234,41
5,1,0,118,3,0,0.9,12.08333333,9,19,0.486111267180942,0.229578281556757,93,77,41
9,2,1,39,1,3,0,0,19,51,0.264837054048861,0.264876401785386,94,30,9
5,1,0,88,3,0,0.95,11.2,6,7,0.194325133734122,0.102317204673135,94,63,25
9,2,1,21,1,3,0,0,19,51,0.30258595816208,0.219950442295052,95,11,11
5,1,0,86,2,0,1.05,7.783333333,6,12,0.468184905992042,0.245088267403668,95,49,37
9,2,1,72,2,3,0,0,20,51,0.129873468365229,0.216208113045474,96,62,10
5,1,0,92,3,0,0.8,10.76666667,6,20,0.155859401372547,0.326306884823711,96,52,40
5,1,0,117,2,0,0.7,0.327554308,3,15,0.209149469623021,0.247297451438396,97,81,36
9,2,1,175,3,1,0.959686804040197,4.19611558970064,25,47,0.295650950918859,0.282514592403683,97,132,44
5,1,0,157,3,0,2.08333333333333,1.366666667,3,10,0.396418655279435,0.186249163805618,98,125,32
10,2,1,74,2,3,0,0,27,53,0.355437535386762,0.0986652995159144,98,64,10
5,1,0,145,2,0,0.7,8.55,11,7,0.221159934518744,0.219440999298941,99,105,40
10,2,1,266,2,1,0.684405082251972,7,17,44,0.268232131566916,0.312958916611004,99,218,48
10,2,1,40,1,3,0,0,19,44,0.233193364841363,0.162139140621753,100,32,9
5,1,0,182,2,0,0.916666666666667,6.4,2,12,0.109904577523399,0.305296178626653,100,145,37
5,1,0,108,2,0,0.65,0.546369692,4,20,0.372965402516205,0.491569815024292,101,76,32
10,2,1,292,2,1,0.545980315981772,1.316666667,17,42,0.222593459745433,0.16019413224222,101,243,48
10,2,1,292,3,1,0.545980315981772,1.316666667,17,76,0.222593459745433,0.16019413224222,101,243,48
5,1,0,114,2,0,2.08333333333333,2.183333333,6,15,0.321667213645973,0.229736286980328,102,75,39
10,2,1,75,2,1,0.482920294886502,0.793199528940022,16,53,0.277136477006043,0.145182148207133,102,37,37
10,2,1,99,2,2,0.630997476423098,1.51823275869169,26,49,0.158826103426641,0.42398696539803,103,54,45
5,1,0,124,3,0,1.75,7.45,4,10,0.429361920823269,0.313705328279932,103,85,39
5,1,0,108,2,0,1.25,0.966666667,5,7,0.232025344347601,0.31312013151115,104,85,23
10,2,1,50,1,3,0,0,19,44,0.187889717948315,0.193056218679663,104,40,10
10,2,1,448,2,1,0.673351047406564,0.983333333,17,42,0.341743864781139,0.12249713393615,105,401,47
5,1,0,276,1,0,1.91666666666667,0.366666667,2,12,0.215669847580363,0.247328254927631,105,243,33
10,2,1,448,3,1,0.673351047406564,0.983333333,17,76,0.341743864781139,0.12249713393615,105,401,47
5,1,0,105,3,0,0.583333333333333,3.516666667,7,9,0.183696913180157,0.277653613812792,106,70,35
10,2,1,40,1,3,0,0,19,43,0.333596376569288,0.260377362448039,106,29,11
5,1,0,112,3,0,0.583333333333333,5.566666667,6,10,0.273561053083906,0.223729297409479,107,80,32
10,2,1,107,2,2,0.753445691707568,1.06646698992699,29,53,0.334945631192949,0.342818438378187,107,65,41
5,1,0,131,2,0,0,0.016666667,2,20,0.136497595162768,0.292758727629638,108,95,36
10,2,1,260,2,1,0.341372319831385,3.61000901297043,17,44,0.260017131176407,0.149380263855265,108,211,49
10,2,1,66,1,3,0,0,19,54,0.248782146606809,0.280169316556385,109,56,10
5,1,0,80,2,0,0.416666666666667,0.816666667,7,9,0.154124908416846,0.279093963646178,109,50,30
5,1,0,96,2,0,0.466666666666667,9.733333333,6,7,0.226769999715396,0.152350655729825,110,62,34
10,2,1,67,1,3,0,0,19,54,0.209698183200588,0.12690247629605,110,58,9
11,3,1,95,2,2,0.732359411168591,1.41775339143351,35,49,0.205849226435932,0.190710438366333,111,52,43
5,1,0,121,3,0,0.283333333333333,7.616666667,6,10,0.137145907771854,0.253608387744893,111,89,32
11,3,1,298,2,1,1.13561856104686,3.116666667,17,44,0.16183711951931,0.243148559937239,112,249,49
5,1,0,98,2,0,0.25,0.762651982,7,9,0.294428125591368,0.203087866819618,112,60,38
5,1,0,129,2,0,0.833333333333333,1.966666667,7,7,0.347885010245992,0.285653218697263,113,100,29
11,3,1,64,2,2,1.01785690660543,1.40317237468502,26,41,0.0788291036166487,0.266654976244729,113,32,32
5,1,0,113,2,0,3.7,0.083333333,6,20,0.200700230459827,0.496297395662532,114,73,40
11,3,1,42,1,3,0,0,19,56,0.335702759623157,0.337009033048872,114,30,11
11,3,1,85,2,2,0.495190551732581,0.558748522540554,29,41,0.165848987201322,0.132016716574314,115,42,42
5,1,0,163,2,0,4,0.016666667,6,12,0.41066214555256,0.301856833579739,115,130,33
6,2,0,106,3,0,1.3,10.11666667,6,5,0.167402076603864,0.296499430559294,116,72,34
11,3,1,135,2,2,0.976672403228609,0.693351109395735,35,42,0.349438383474706,0.1000903089795,116,90,44
11,3,1,135,3,2,0.976672403228609,0.693351109395735,35,76,0.349438383474706,0.1000903089795,116,90,44
6,2,0,106,3,0,1.56666666666667,10.23333333,6,8,0.10244340010696,0.360122454551122,117,63,43
11,3,1,228,2,1,0.84232959625049,3.45268828943004,17,41,-0.00212361999418437,0.0261935763935409,117,185,43
11,3,1,37,1,3,0,0,19,54,0.0546871118546231,0.397822644031496,118,27,10
6,2,0,127,3,0,0.916666666666667,9.7,4,21,0.119360873270296,0.203657881573612,118,90,37
11,3,1,37,1,3,0,0,19,54,0.311646836594433,0.285425983241793,119,26,11
6,2,0,154,2,0,0.333333333333333,4.1,2,6,0.0224387929738346,0.356388946967723,119,125,29
6,2,0,130,2,0,0.35,0.966666667,5,22,0.274335428036152,0.311365059224332,120,94,36
6,2,0,121,3,0,0.916666666666667,8.65,9,21,0.0451719765350095,0.362360428447059,121,83,38
11,3,1,308,2,1,0.832201117597828,1.083333333,17,44,0.368853319220437,0.278560780116087,121,264,43
6,2,0,122,3,0,2.5,2.9,6,8,0.244037594595137,-0.018677216024787,122,83,39
11,3,1,62,2,1,0.821228095371788,0.968527897726744,16,47,0.176545512673681,0.230708293396713,122,31,31
6,2,0,62,1,0,0,5.733333333,4,5,0.307211113566306,0.238023285332366,123,31,31
11,3,1,85,1,3,0,0,19,54,0.321888787690579,0.43029360082549,123,75,10
11,3,1,16,1,3,0,0,19,57,0.322940148019702,0.263410028484603,124,8,8
6,2,0,118,2,0,2.16666666666667,6.683333333,6,5,0.355158435088778,0.340653655453893,124,80,38
6,2,0,192,3,0,1.23333333333333,3.35,9,21,0.40289166483625,0.42030287044725,125,156,36
12,3,1,453,2,1,0.461551130677653,2.35,17,44,0.251951438560543,0.221749932490997,125,405,48
12,3,1,246,2,1,1.02934306811753,1.48080009658308,17,42,0.517666184687393,0.322655624990868,126,198,48
6,2,0,123,2,0,1.83333333333333,0.178659949,6,6,0.1724050201509,0.0697213343037791,126,88,35
12,3,1,246,3,1,1.02934306811753,1.48080009658308,17,76,0.517666184687393,0.322655624990868,126,198,48
6,2,0,167,2,0,1.58333333333333,0.379519207,2,22,0.201038834201036,0.265519573969761,127,130,37
12,3,1,19,1,3,0,0,19,43,0.259821741773364,0.280314990193259,127,9,9
6,2,0,151,2,0,1.16666666666667,0.846298822,2,8,0.373226709762587,0.334475640650594,128,117,34
12,3,1,320,2,1,0.669040195950757,1.466666667,17,58,0.19502328209609,0.193142668420585,128,278,42
6,2,0,73,3,0,0.466666666666667,5.483333333,7,9,0.354658197142374,0.309514449836915,129,37,36
12,3,1,34,1,3,0,0,19,43,0.253834832068327,0.188037848289329,129,25,9
6,2,0,131,3,0,1.08333333333333,10.73333333,6,22,0.42260962617521,0.242819421526894,130,95,36
6,2,0,72,3,0,0.333333333333333,5.483333333,7,9,0.297373786772859,0.279342181366377,131,40,32
12,3,1,120,3,2,1.15483432353495,0.608886179397814,18,46,0.349489376794568,0.378276495133919,131,75,45
6,2,0,165,3,0,2.1,0.65,9,21,0.276456599994521,0.220795926477848,132,124,41
12,3,1,14,1,3,0,0,19,43,0.30294325353929,0.418212626173802,132,7,7
12,3,1,284,2,1,0.261889794608847,1.62112681634424,17,44,0.129960252368747,0.308958265483347,133,239,45
6,2,0,88,3,0,0,8.55,7,9,0.296196510912622,0.185746900210952,133,55,33
